time,"Emilia-Romagna orientale, area Ferrara,pianura_NORD","Friuli-Venezia Giulia, area Udine_NORD","Lombardia orientale, area Brescia_NORD","Piemonte meridionale, area Cuneo_NORD","Veneto centrale, area Padova_NORD","Campania interna, area Benevento_SUD","Lazio meridionale, area Latina_SUD","Puglia, area Lecce_SUD","Sardegna, area Oristano,Campidano_SUD","Sicilia interna, area Caltanissetta,Enna_SUD"
2023-10-02 11:00:00,677.65,694.0,705.81,516.8,690.89,765.16,728.8,751.82,713.93,713.92
2023-10-02 12:00:00,637.47,645.25,668.15,598.5,657.27,701.24,682.47,661.75,682.48,649.71
2023-10-02 13:00:00,576.53,553.65,591.98,595.1,582.42,613.05,615.1,575.57,630.02,577.8
2023-10-02 14:00:00,454.78,407.25,463.93,436.72,449.94,448.02,461.99,391.73,498.05,449.51
2023-10-02 15:00:00,270.93,215.25,282.61,296.34,262.91,249.11,265.83,179.56,319.16,255.73
2023-10-02 16:00:00,63.1,25.71,67.32,91.89,51.07,29.63,51.09,4.63,103.45,42.27
2023-10-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,0.0,0.0
2023-10-03 06:00:00,83.2,125.31,47.48,59.77,92.36,182.01,137.99,237.16,92.61,181.71
2023-10-03 07:00:00,237.55,339.71,273.53,285.29,305.79,396.14,356.67,443.71,316.63,389.38
2023-10-03 08:00:00,417.53,503.65,422.86,472.24,464.27,551.67,525.89,597.5,491.77,552.25
2023-10-03 09:00:00,553.04,613.34,558.45,611.65,567.68,655.24,650.16,686.86,612.81,652.72
2023-10-03 10:00:00,592.33,677.68,662.96,681.65,663.21,710.89,703.54,716.28,695.42,707.26
2023-10-03 11:00:00,673.02,692.79,699.46,710.63,679.82,721.4,719.35,699.2,720.12,718.16
2023-10-03 12:00:00,633.08,643.69,682.91,683.15,645.72,659.94,674.28,628.22,687.16,656.49
2023-10-03 13:00:00,568.75,525.13,588.74,609.69,578.25,594.05,611.36,483.44,628.63,592.67
2023-10-03 14:00:00,393.37,339.3,461.79,467.06,433.01,437.79,462.0,232.02,498.62,457.72
2023-10-03 15:00:00,262.82,198.84,270.59,291.76,255.09,243.79,259.39,151.14,318.28,250.68
2023-10-03 16:00:00,55.47,11.94,69.65,100.57,46.46,28.17,42.61,2.22,101.06,42.06
2023-10-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0
2023-10-04 06:00:00,34.22,11.05,36.9,10.3,4.67,134.09,137.82,234.12,88.91,187.17
2023-10-04 07:00:00,212.56,32.04,178.83,151.89,67.69,291.12,353.06,440.16,304.4,393.24
2023-10-04 08:00:00,215.08,48.59,150.09,455.04,63.71,546.03,520.29,583.51,488.34,553.64
2023-10-04 09:00:00,280.46,99.01,236.15,596.18,140.79,660.75,644.46,674.27,620.78,649.92
2023-10-04 10:00:00,508.59,33.57,323.34,671.75,98.8,708.11,718.74,713.36,695.18,696.12
2023-10-04 11:00:00,334.68,28.81,592.57,705.89,51.65,719.46,729.49,705.59,736.66,688.12
2023-10-04 12:00:00,42.55,26.81,585.06,603.04,33.28,673.56,694.98,617.94,716.46,623.28
2023-10-04 13:00:00,48.47,38.61,408.0,508.94,156.22,591.09,604.16,538.58,600.51,576.34
2023-10-04 14:00:00,208.58,26.21,218.07,394.42,304.34,431.53,463.1,368.89,444.65,445.51
2023-10-04 15:00:00,126.4,55.33,162.36,210.36,74.68,233.03,261.3,167.91,290.24,249.01
2023-10-04 16:00:00,52.44,25.43,19.96,51.99,54.01,24.51,45.39,0.57,89.36,35.58
2023-10-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03,0.0,0.0
2023-10-05 06:00:00,72.76,137.76,67.87,12.01,37.06,124.46,129.92,165.96,85.67,184.92
2023-10-05 07:00:00,281.68,324.71,231.47,145.62,292.08,340.43,340.84,364.56,307.57,394.34
2023-10-05 08:00:00,462.89,532.75,428.55,304.55,479.79,534.46,517.63,557.0,436.03,552.0
2023-10-05 09:00:00,560.49,626.73,443.0,281.96,594.63,643.81,542.1,596.4,620.31,654.67
2023-10-05 10:00:00,585.29,668.2,623.2,254.66,632.79,696.77,526.13,726.13,716.12,713.16
2023-10-05 11:00:00,668.39,659.39,686.66,335.08,653.59,712.57,712.15,684.0,665.33,719.98
2023-10-05 12:00:00,610.63,548.32,625.77,265.76,625.55,683.41,676.38,624.87,665.06,652.81
2023-10-05 13:00:00,554.1,504.56,529.68,201.23,480.46,587.95,585.22,537.74,632.09,595.14
2023-10-05 14:00:00,359.14,369.46,431.65,148.69,359.75,424.04,435.23,373.67,490.37,447.33
2023-10-05 15:00:00,191.51,184.71,258.93,68.31,249.87,199.12,243.91,166.65,308.45,251.64
2023-10-05 16:00:00,41.56,7.12,25.64,33.4,25.56,18.29,36.9,0.22,93.32,32.98
2023-10-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0
2023-10-06 06:00:00,73.71,137.01,18.61,63.11,43.05,129.71,73.48,151.31,82.88,174.82
2023-10-06 07:00:00,255.2,355.39,125.84,297.73,272.23,333.63,274.81,392.8,308.28,389.64
2023-10-06 08:00:00,221.5,568.34,226.54,478.42,489.03,488.17,513.03,429.43,489.89,550.76
2023-10-06 09:00:00,325.54,664.05,546.7,604.33,618.61,654.38,630.55,384.53,612.63,659.73
2023-10-06 10:00:00,675.71,714.31,665.06,651.27,697.84,714.78,688.49,390.02,702.44,736.01
2023-10-06 11:00:00,702.53,696.14,668.08,501.03,707.72,713.7,718.87,231.39,738.57,716.99
2023-10-06 12:00:00,658.22,632.23,628.56,528.68,657.67,631.08,674.9,500.98,702.15,670.08
2023-10-06 13:00:00,591.3,553.53,392.51,471.02,588.49,397.05,599.39,455.04,634.11,534.11
2023-10-06 14:00:00,439.05,410.28,392.79,391.8,446.47,265.45,453.95,304.71,500.23,449.73
2023-10-06 15:00:00,262.14,126.47,271.55,188.28,170.33,85.91,254.82,179.58,306.72,238.44
2023-10-06 16:00:00,40.74,3.08,48.88,37.24,39.01,7.23,33.1,0.0,104.17,29.58
2023-10-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0
2023-10-07 06:00:00,83.97,132.62,68.66,50.0,83.68,159.18,115.15,222.53,80.56,157.06
2023-10-07 07:00:00,286.8,355.28,270.81,289.98,295.85,377.21,329.65,439.38,309.35,379.8
2023-10-07 08:00:00,463.5,526.17,457.11,478.31,475.13,545.53,507.54,601.15,488.58,546.8
2023-10-07 09:00:00,585.66,625.05,594.36,620.1,594.42,658.18,621.14,700.42,607.97,661.52
2023-10-07 10:00:00,659.54,688.05,677.13,698.83,668.12,705.91,691.69,739.27,687.74,716.02
2023-10-07 11:00:00,685.38,691.97,706.7,727.65,693.44,712.5,714.81,739.56,711.06,717.65
2023-10-07 12:00:00,672.48,635.5,672.7,702.95,665.85,668.31,683.16,654.17,684.15,650.26
2023-10-07 13:00:00,582.29,553.68,595.62,624.16,575.9,578.48,596.0,555.62,624.6,534.26
2023-10-07 14:00:00,437.14,404.81,460.52,485.97,439.33,415.15,414.12,377.57,493.69,331.44
2023-10-07 15:00:00,253.03,212.54,269.38,299.72,242.26,220.45,209.15,160.88,306.36,81.39
2023-10-07 16:00:00,36.11,13.57,48.83,96.31,28.64,6.16,27.59,0.0,85.03,0.0
2023-10-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0
2023-10-08 06:00:00,72.63,78.43,73.12,60.84,53.38,157.37,127.05,229.7,82.63,176.48
2023-10-08 07:00:00,173.67,255.31,302.1,298.31,178.02,384.42,343.8,448.17,303.35,403.62
2023-10-08 08:00:00,207.8,327.91,471.87,488.46,471.68,548.15,515.43,507.66,482.41,568.79
2023-10-08 09:00:00,347.82,291.42,604.86,618.45,596.2,666.83,631.14,596.88,607.31,678.13
2023-10-08 10:00:00,673.88,527.19,686.62,690.42,663.37,720.68,705.09,684.45,685.58,725.51
2023-10-08 11:00:00,698.78,645.61,703.93,708.6,681.18,728.29,713.33,675.99,721.72,723.24
2023-10-08 12:00:00,668.96,582.48,643.45,671.77,644.84,680.39,682.29,619.73,682.63,640.6
2023-10-08 13:00:00,595.35,496.66,566.29,601.88,546.79,575.13,602.87,557.69,622.32,405.35
2023-10-08 14:00:00,422.55,65.29,450.25,471.53,396.42,411.01,450.97,377.74,493.42,385.09
2023-10-08 15:00:00,224.66,94.5,213.34,289.42,67.92,108.39,245.47,157.22,298.14,135.88
2023-10-08 16:00:00,17.21,8.51,17.74,86.94,11.69,2.76,24.73,0.0,77.86,8.88
2023-10-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0
2023-10-09 06:00:00,79.43,56.28,66.4,52.98,63.85,150.96,118.17,204.46,87.4,169.03
2023-10-09 07:00:00,288.32,329.97,292.71,299.66,267.33,369.81,336.13,421.68,299.92,387.32
2023-10-09 08:00:00,460.92,488.98,473.34,483.78,461.46,527.33,516.77,591.37,480.74,551.69
2023-10-09 09:00:00,590.51,600.06,603.77,613.77,575.93,632.04,645.23,691.22,599.21,653.47
2023-10-09 10:00:00,669.55,540.07,686.52,682.12,642.38,680.75,701.14,733.11,685.4,699.47
2023-10-09 11:00:00,674.47,628.37,699.43,698.94,664.27,683.88,716.29,712.54,710.75,711.06
2023-10-09 12:00:00,644.55,347.58,654.07,659.37,665.2,646.51,681.17,646.0,685.45,219.26
2023-10-09 13:00:00,566.3,300.63,562.18,596.17,548.72,559.26,597.58,537.31,613.38,299.9
2023-10-09 14:00:00,417.38,55.45,450.04,463.43,408.54,404.33,438.28,362.79,484.64,397.41
2023-10-09 15:00:00,234.93,146.38,248.63,285.15,193.84,205.21,236.86,144.86,296.57,216.82
2023-10-09 16:00:00,19.0,2.62,50.12,83.25,7.73,3.64,21.74,0.0,73.12,9.22
2023-10-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0
2023-10-10 06:00:00,34.99,40.21,55.3,54.52,43.48,74.57,126.4,214.48,75.16,164.63
2023-10-10 07:00:00,70.73,145.88,273.32,304.91,151.09,167.69,344.33,413.85,296.34,383.68
2023-10-10 08:00:00,119.38,97.43,465.04,485.5,299.83,286.78,524.31,565.46,472.49,548.26
2023-10-10 09:00:00,128.53,252.26,591.87,608.51,336.79,644.93,649.37,662.67,587.33,655.67
2023-10-10 10:00:00,545.54,318.72,670.73,675.09,544.06,691.39,714.51,703.4,677.32,699.23
2023-10-10 11:00:00,666.91,230.89,676.2,691.88,590.6,690.98,732.33,699.7,706.11,699.23
2023-10-10 12:00:00,604.06,414.23,641.41,651.9,502.89,651.27,688.64,641.26,670.75,652.38
2023-10-10 13:00:00,485.14,371.98,561.71,600.01,348.35,561.93,602.51,518.68,610.44,552.36
2023-10-10 14:00:00,379.37,223.57,284.95,470.75,217.65,401.65,442.03,359.75,479.59,417.37
2023-10-10 15:00:00,265.93,81.07,107.9,288.98,173.24,201.5,239.73,145.93,287.28,221.37
2023-10-10 16:00:00,3.0,3.29,48.67,80.57,9.32,2.76,20.45,0.0,71.4,17.21
2023-10-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0
2023-10-11 06:00:00,21.99,114.55,37.42,41.27,64.75,44.69,115.78,230.63,72.35,166.28
2023-10-11 07:00:00,94.48,345.22,229.19,293.0,278.85,97.01,330.91,423.61,293.74,386.55
2023-10-11 08:00:00,177.21,507.98,397.88,477.35,461.5,165.18,509.72,587.27,475.95,547.33
2023-10-11 09:00:00,210.06,621.86,572.26,616.43,588.11,325.47,634.07,682.87,593.04,654.93
2023-10-11 10:00:00,222.83,668.43,651.84,692.07,656.76,683.97,702.01,723.95,670.88,706.57
2023-10-11 11:00:00,307.81,671.74,680.37,718.5,680.47,682.9,701.19,700.11,688.48,722.43
2023-10-11 12:00:00,580.81,631.7,661.55,691.93,658.47,643.28,677.28,630.04,668.23,684.39
2023-10-11 13:00:00,549.74,539.3,567.52,609.61,563.31,545.28,579.98,523.58,605.61,579.41
2023-10-11 14:00:00,411.56,390.22,423.74,473.89,422.28,393.93,435.47,352.92,479.13,429.86
2023-10-11 15:00:00,224.24,181.81,222.77,284.02,224.71,193.01,229.76,141.63,284.5,226.06
2023-10-11 16:00:00,20.54,1.31,26.28,70.27,11.87,1.5,13.52,0.0,68.93,15.45
2023-10-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
2023-10-12 06:00:00,46.11,70.75,27.03,21.12,18.02,36.0,107.69,227.52,69.47,165.04
2023-10-12 07:00:00,156.77,218.64,151.88,284.58,79.69,125.32,337.85,425.3,301.14,382.74
2023-10-12 08:00:00,160.12,194.9,274.74,485.19,112.91,206.07,510.7,572.38,475.56,547.06
2023-10-12 09:00:00,317.03,289.67,171.13,618.36,122.21,611.95,631.71,662.23,598.4,662.4
2023-10-12 10:00:00,328.82,177.47,487.53,673.25,415.53,703.31,703.65,699.14,666.2,724.84
2023-10-12 11:00:00,670.24,350.32,688.03,703.34,619.82,711.31,707.02,601.5,693.95,726.54
2023-10-12 12:00:00,510.93,280.92,136.83,693.08,656.26,669.52,674.67,626.57,684.52,685.39
2023-10-12 13:00:00,453.1,133.28,336.08,609.97,475.29,563.53,585.28,510.44,608.17,581.56
2023-10-12 14:00:00,363.37,88.96,278.67,468.35,244.8,404.71,432.17,354.6,474.98,356.64
2023-10-12 15:00:00,218.18,53.28,215.88,259.38,191.66,194.84,232.74,143.16,287.64,228.38
2023-10-12 16:00:00,15.38,0.21,11.51,48.64,3.88,0.42,13.78,0.0,66.96,10.4
2023-10-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
2023-10-13 06:00:00,55.95,36.24,19.61,37.0,19.75,35.53,68.88,204.59,67.72,162.89
